scheme,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
Total,0.764705882,0.904761905,0.857142857,0.819444444,0.831578947,0.848396501,0.858376511,0.849246231,0.830188679,0.849293564,0.81981982,0.753658537,0.760416667,0.76059322,0.742160279,0.753546099,0.739482201,0.72826087,0.706576728,0.680445151,0.666666667,0.598825832,0.662408759,0.613483146,0.607623318,0.569230769,0.577039275,0.595469256,0.504983389,0.470383275,0.425,0.438423645,0.279816514,0.311627907,0.314553991,0.193133047
Rural,0.714285714,0.9,0.894736842,0.836065574,0.817073171,0.867647059,0.866666667,0.865306122,0.855024712,0.877470356,0.852112676,0.790123457,0.804560261,0.823529412,0.79916318,0.813596491,0.823647295,0.775628627,0.770961145,0.760314342,0.744769874,0.709273183,0.741721854,0.707964602,0.689265537,0.672354949,0.66015625,0.662650602,0.575,0.553571429,0.492063492,0.529411765,0.364238411,0.383116883,0.375757576,0.236987818
Rural_Male,1,1,1,1,1,0.942857143,0.916256158,0.902777778,0.922509225,0.93220339,0.905172414,0.855345912,0.911111111,0.899543379,0.883116883,0.872807018,0.90376569,0.831967213,0.843049327,0.804,0.819047619,0.801075269,0.834024896,0.8,0.74301676,0.713235294,0.694915254,0.719008264,0.709677419,0.693693694,0.587719298,0.594594595,0.469135802,0.461538462,0.440860215,0.292191436
Rural_Female,0.692307692,0.882352941,0.888888889,0.818181818,0.779411765,0.820359281,0.83032491,0.835766423,0.800595238,0.82962963,0.81547619,0.727272727,0.720930233,0.726744186,0.720647773,0.754385965,0.75,0.725274725,0.710526316,0.718146718,0.686567164,0.629107981,0.636792453,0.603773585,0.634285714,0.636942675,0.630434783,0.609375,0.431034483,0.415929204,0.413043478,0.46835443,0.242857143,0.302631579,0.291666667,0.193675889
Urban,1,1,0.5,0.727272727,0.923076923,0.774647887,0.818181818,0.775700935,0.718518519,0.740458015,0.632653061,0.61627907,0.584415584,0.456790123,0.458333333,0.5,0.386554622,0.535433071,0.403846154,0.341666667,0.247191011,0.205357143,0.284210526,0.311320755,0.293478261,0.257731959,0.293333333,0.316666667,0.229508197,0.174603175,0.176470588,0.16,0.089552239,0.131147541,0.104166667,0.041984733
Urban_Male,,,,,1,0.884615385,0.933333333,0.903846154,0.86440678,0.903225806,0.739130435,0.891304348,0.775,0.696969697,0.697674419,0.693548387,0.573770492,0.742424242,0.48,0.409090909,0.318181818,0.241935484,0.395833333,0.403508772,0.392857143,0.305084746,0.326086957,0.352941176,0.314285714,0.205882353,0.263157895,0.21875,0.096774194,0.181818182,0.151515152,0.052980132
Urban_Female,1,1,0.5,0.727272727,0.9,0.711111111,0.722222222,0.654545455,0.605263158,0.594202899,0.538461538,0.3,0.378378378,0.291666667,0.264150943,0.239130435,0.189655172,0.31147541,0.333333333,0.259259259,0.177777778,0.16,0.170212766,0.204081633,0.138888889,0.184210526,0.24137931,0.269230769,0.115384615,0.137931034,0.066666667,0.055555556,0.083333333,0.071428571,0,0.027027027
